PUBCHEM_CID	DISTINCT_EXP_COUNT	EIDS
54622263	2	4863,7521
54622291	2	4863,7521
54622340	2	4863,7521
54622343	2	4863,7521
54622421	2	4863,7521
54622422	2	4863,7521
54622423	2	4863,7521
54622427	2	4863,7521
54622432	2	4863,7521
54622478	2	4863,7521
54622545	2	4863,4864
54622578	2	4863,7521
54622580	2	4863,7521
54622581	2	4863,7521
54622602	2	4863,7521
54622606	2	4863,7521
54622655	2	4863,7521
54622656	2	4863,7521
54622657	2	4863,7521
54622781	2	4863,7521
54622782	2	4863,7521
54622783	2	4863,7521
54622785	2	4863,7521
54622786	2	4863,7521
54622787	2	4863,7521
54622788	2	4863,7521
54622829	2	4863,7521
54622830	2	4863,7521
54622831	2	4863,7521
54622832	2	4863,7521
54622849	2	4863,7521
54622850	2	4863,7521
54622851	2	4863,7521
54622852	2	4863,7521
54622854	2	4863,7521
54622908	2	4863,7521
54622916	2	4864,7521
54622918	2	4863,7521
54622919	2	4863,7521
54622920	2	4863,7521
54623078	2	4863,7521
54623079	2	4863,7521
54623092	2	4863,7521
54623093	2	4864,7521
54623095	2	4864,7521
54623096	2	4864,7521
54623098	2	4864,7521
54623099	2	4863,7521
54623100	2	4863,7521
54623101	2	4863,7521
54623189	2	4863,7521
54623190	2	4863,7521
54623191	2	4864,7521
54623193	2	4863,7521
54623213	2	4863,7521
54623214	2	4863,7521
54623250	2	4863,7521
54623251	2	4863,7521
54623252	2	4863,7521
54620917	2	4863,7521
54620918	2	4863,7521
54620937	2	4863,7521
54620938	2	4863,7521
54620939	2	4863,7521
54620940	2	4863,7521
54620941	2	4863,7521
54620942	2	4863,7521
54620943	2	4863,7521
54620945	2	4863,7521
54620946	2	4863,7521
54620947	2	4863,7521
54620948	2	4863,7521
54621025	2	4863,7521
54621028	2	4863,7521
54621030	2	4863,7521
54621040	2	4863,7521
54621042	2	4863,7521
54621043	2	4863,7521
54621045	2	4863,7521
54621046	2	4863,7521
54621064	2	4863,4864
54621327	2	4863,4864
54621328	2	4863,4864
54621329	2	4863,4864
54621330	2	4863,4864
54621369	2	4863,7521
54621370	2	4863,7521
54621372	2	4863,7521
54621446	2	4863,7521
54621448	2	4863,7521
54621449	2	4863,7521
54621450	2	4863,7521
54621453	2	4863,7521
54621454	2	4863,7521
54621588	2	4863,7521
54621674	2	4863,7521
54621688	2	4863,7521
54621689	2	4863,7521
54621691	2	4863,7521
54621692	2	4863,7521
54621836	2	4863,7521
54621840	2	4863,7521
54621856	2	4863,4864
54621857	2	4863,7521
54621858	2	4864,7521
54621860	2	4863,7521
54621862	2	4863,7521
54621942	2	4863,7521
54621943	2	4863,7521
54621944	2	4863,7521
54621945	2	4863,7521
54621946	2	4863,7521
54621947	2	4863,7521
54621948	2	4863,7521
54621968	2	4863,7521
54621971	2	4863,7521
54621974	2	4863,7521
54621997	2	4863,7521
54621998	2	4863,7521
54621999	2	4863,7521
54622000	2	4863,7521
54622102	2	4863,7521
54622217	2	4863,7521
54618069	2	4863,7521
54618070	2	4863,7521
54618071	2	4863,7521
54618074	2	4863,7521
54618082	2	4863,7521
54618699	2	4863,7521
54618718	2	4863,7521
54618720	2	4863,7521
54618725	2	4863,7521
54618733	2	4863,7521
54618743	2	4863,7521
54618765	2	4863,7521
54618785	2	4863,7521
54618786	2	4863,7521
54618797	2	4863,7521
54618803	2	4863,7521
54618828	2	4864,7521
54618829	2	4863,7521
54618839	2	4863,7521
54618841	2	4863,7521
54618880	2	4863,7521
54618885	2	4863,7521
54618898	2	4863,7521
54618910	2	4863,7521
54618911	2	4863,7521
54618956	2	4863,7521
54620484	2	4863,7521
54620523	2	4863,7521
54620529	2	4863,7521
54620531	2	4863,7521
54620542	2	4863,7521
54620544	2	4863,7521
54620548	2	4863,7521
54620561	2	4863,7521
54620633	2	4864,7521
54620634	2	4863,7521
54620635	2	4863,7521
54620636	2	4863,7521
54620638	2	4863,7521
54620639	2	4863,7521
54620640	2	4863,7521
54620679	2	4863,7521
54620820	2	4863,7521
54620822	2	4864,7521
54620823	2	4864,7521
54620824	2	4864,7521
54620830	2	4863,7521
54620846	2	4863,7521
54620847	2	4863,7521
54620855	2	4863,7521
54620856	2	4863,7521
54620857	2	4863,7521
54620858	2	4863,7521
54620859	2	4863,7521
54620860	2	4863,7521
54620861	2	4863,7521
54620876	2	4863,7521
54620884	2	4863,7521
54620886	2	4863,7521
54620888	2	4863,7521
54620889	2	4863,7521
54620914	2	4863,7521
54620915	2	4863,7521
54620916	2	4863,7521
54617447	2	4864,7521
54617450	2	4863,7521
54617451	2	4863,7521
54617452	2	4863,7521
54617453	2	4863,7521
54617457	2	4863,7521
54617460	2	4863,7521
54617480	2	4863,7521
54617485	2	4863,7521
54617508	2	4863,7521
54617509	2	4863,7521
54617511	2	4863,7521
54617521	2	4863,7521
54617522	2	4863,7521
54617539	2	4863,7521
54617544	2	4863,7521
54617545	2	4863,7521
54617547	2	4863,7521
54617607	2	4863,7521
54617608	2	4863,7521
54617609	2	4863,7521
54617647	2	4863,7521
54617648	2	4863,7521
54617709	2	4863,7521
54617719	2	4863,7521
54617739	2	4863,7521
54617762	2	4863,7521
54617766	2	4863,7521
54617767	2	4863,7521
54617768	2	4863,7521
54617832	2	4863,7521
54617838	2	4863,7521
54617846	2	4863,7521
54617847	2	4863,7521
54617848	2	4863,7521
54617850	2	4864,7521
54617860	2	4863,7521
54617862	2	4863,7521
54617863	2	4863,7521
54617864	2	4863,7521
54617865	2	4863,7521
54617874	2	4863,7521
54617875	2	4863,7521
54617876	2	4863,7521
54617877	2	4863,7521
54617879	2	4863,4864
54617889	2	4863,7521
54617890	2	4863,7521
54617896	2	4863,4864
54617900	2	4863,7521
54617901	2	4863,7521
54617954	2	4864,7521
54617965	2	4863,7521
54617969	2	4863,4864
54617982	2	4863,7521
54617984	2	4863,7521
54618018	2	4863,7521
54618040	2	4863,7521
54618041	2	4863,7521
54618043	2	4863,7521
54618044	2	4863,7521
54618046	2	4863,7521
54618047	2	4863,7521
54618048	2	4863,7521
54616719	2	4863,4864
54616721	2	4863,7521
54616722	2	4863,7521
54616731	2	4863,4864
54616732	2	4863,7521
54616735	2	4863,7521
54616779	2	4863,4864
54616816	2	4863,7521
54616836	2	4863,7521
54616837	2	4863,7521
54616869	2	4863,7521
54616907	2	4863,7521
54616912	2	4863,7521
54616917	2	4863,7521
54616963	2	4863,7521
54616965	2	4863,7521
54616975	2	4863,7521
54616979	2	4863,7521
54616982	2	4863,7521
54616984	2	4863,7521
54616994	2	4863,7521
54616995	2	4863,7521
54616998	2	4863,7521
54617030	2	4863,7521
54617050	2	4863,4864
54617054	2	4863,7521
54617066	2	4863,7521
54617083	2	4863,7521
54617085	2	4863,7521
54617087	2	4863,7521
54617088	2	4863,7521
54617089	2	4863,7521
54617103	2	4863,7521
54617104	2	4863,7521
54617146	2	4863,7521
54617147	2	4863,7521
54617149	2	4863,7521
54617151	2	4863,4864
54617162	2	4863,7521
54617164	2	4863,7521
54617165	2	4863,7521
54617166	2	4863,7521
54617176	2	4863,7521
54617192	2	4864,7521
54617193	2	4864,7521
54617199	2	4864,7521
54617242	2	4863,7521
54617244	2	4863,7521
54617245	2	4863,7521
54617292	2	4863,7521
54617293	2	4863,7521
54617309	2	4863,4864
54617350	2	4863,7521
54617393	2	4864,7521
54617394	2	4864,7521
54617431	2	4863,7521
54617433	2	4863,7521
54617434	2	4863,7521
54617435	2	4863,7521
54617436	2	4863,7521
54617437	2	4863,7521
54617438	2	4863,7521
54617439	2	4863,7521
54617445	2	4863,7521
54615979	2	4863,7521
54616044	2	4863,7521
54616053	2	4863,4864
54616054	2	4863,4864
54616056	2	4864,7521
54616065	2	4863,7521
54616093	2	4863,7521
54616112	2	4863,4864
54616113	2	4863,4864
54616114	2	4863,4864
54616115	2	4863,4864
54616117	2	4863,4864
54616122	2	4863,4864
54616123	2	4863,4864
54616125	2	4863,4864
54616126	2	4863,7521
54616127	2	4863,4864
54616130	2	4864,7521
54616131	2	4864,7521
54616164	2	4863,4864
54616185	2	4863,7521
54616190	2	4863,4864
54616194	2	4863,4864
54616195	2	4863,4864
54616196	2	4863,4864
54616198	2	4863,4864
54616200	2	4863,4864
54616213	2	4863,4864
54616214	2	4863,4864
54616260	2	4864,7521
54616268	2	4863,7521
54616282	2	4863,4864
54616286	2	4863,4864
54616297	2	4863,4864
54616305	2	4864,7521
54616308	2	4863,7521
54616322	2	4863,4864
54616327	2	4863,7521
54616384	2	4863,7521
54616397	2	4863,7521
54616441	2	4863,7521
54616449	2	4863,7521
54616450	2	4863,7521
54616451	2	4863,7521
54616452	2	4863,7521
54616465	2	4863,7521
54616466	2	4863,4864
54616482	2	4863,4864
54616485	2	4864,7521
54616486	2	4864,7521
54616494	2	4863,7521
54616499	2	4863,7521
54616500	2	4863,7521
54616592	2	4863,7521
54616612	2	4863,7521
54616615	2	4863,7521
54616620	2	4863,7521
54616624	2	4863,7521
54616625	2	4863,7521
54616666	2	4863,7521
54616668	2	4863,7521
54616709	2	4863,4864
54616710	2	4863,4864
54616714	2	4863,7521
53481936	2	7797,7799
53481938	2	7797,7799
53481941	2	7797,7799
53495059	2	7797,7799
54613815	2	4863,7521
54613836	2	4864,7521
54613849	2	4863,7521
54613890	2	4863,7521
54613940	2	4863,7521
54614033	2	4863,7521
54614086	2	4863,7521
54614107	2	4863,7521
54614177	2	4863,7521
54614178	2	4863,7521
54614257	2	4863,7521
54614336	2	4863,7521
54614338	2	4863,4864
54614643	2	4863,7521
54614750	2	4863,7521
54614779	2	4863,7521
54614822	2	4863,7521
54614918	2	4863,7521
54615096	2	4863,7521
54615108	2	4863,7521
54615111	2	4864,7521
54615112	2	4863,7521
54615123	2	4863,7521
54615129	2	4863,4864
54615233	2	4863,7521
54615339	2	4863,7521
54615376	2	4863,7521
54615382	2	4863,4864
54615429	2	4863,7521
54615430	2	4863,7521
54615432	2	4863,7521
54615434	2	4863,7521
54615477	2	4863,7521
54615488	2	4863,7521
54615521	2	4863,7521
54615522	2	4863,7521
54615523	2	4863,7521
54615529	2	4863,7521
54615562	2	4863,4864
54615605	2	4863,7521
54615606	2	4863,7521
54615673	2	4863,7521
54615681	2	4863,7521
54615682	2	4863,7521
54615685	2	4863,7521
54615686	2	4863,7521
54615687	2	4863,7521
54615714	2	4863,4864
54615721	2	4863,4864
54615737	2	4864,7521
54615738	2	4863,4864
54615785	2	4863,7521
54615789	2	4863,4864
54615804	2	4864,7521
54615816	2	4864,7521
54615939	2	4864,7521
54615955	2	4863,7521
54615957	2	4863,7521
54615958	2	4863,7521
54615960	2	4863,7521
50904159	2	7647,7648,7648
50904162	2	7647,7648,7648
50904164	2	7647,7648,7648
50904166	2	7647,7648,7648
50904167	2	7647,7648,7648
50904168	2	7647,7648,7648
50910526	2	7638,7653
50910528	2	7638,7653
50910541	2	7638,7653
50910551	2	7638,7653
50944051	2	7652,7653
50944054	2	7652,7653
50944059	2	7652,7653
50944060	2	7652,7653
50944062	2	7652,7653
50944070	2	7652,7653
50944072	2	7652,7653
50944077	2	7652,7653
51035285	2	7779,7789
51351611	2	7665,7666
51351617	2	7665,7666
51351618	2	7665,7666
51351624	2	7665,7666
51351627	2	7665,7666
51351634	2	7665,7666
51351639	2	7665,7666
51358837	2	4863,7521
52998189	2	3731,3897
52998195	2	3731,3897
53313052	2	2760,4166
53347939	2	5157,5628
53347952	2	5157,5639
53362047	2	7785,7790
53362050	2	7785,7790
53362055	2	7785,7790
53362056	2	7784,7785
53362066	2	7784,7785
53362067	2	7785,7790
53362068	2	7785,7790
53362073	2	7785,7790
53377407	2	5215,5217
53377412	2	5215,5217
53377422	2	5215,5217
53377423	2	5215,5217
53377424	2	5215,5217
53377432	2	5215,5217
53377433	2	5215,5217
53382696	2	4863,7521
53382756	2	4863,7521
53384783	2	7798,7799
53384786	2	7798,7799
53389323	2	7797,7799
53389324	2	7797,7799
53389325	2	7797,7799
53389326	2	7797,7799
53393832	2	5494,5511
53393833	2	5494,5511
53393836	2	5494,5511
53393837	2	5494,5511
53393838	2	5494,5511
53393839	2	5494,5511
53393840	2	5494,5511
53393842	2	5494,5511
53481934	2	7797,7799
46905001	2	776,777
46905002	2	776,777
46905004	2	776,777
46905005	2	776,777
46905006	2	776,777
46905007	2	776,777
46907800	2	7567,7568
46907806	2	7567,7568
46912088	2	776,777
46912089	2	776,777
46912141	2	7552,7581
46912152	2	7566,7568
46912158	2	7566,7581
46912169	2	7566,7581
46912170	2	4863,7521
46912171	2	4863,7521
46912186	2	7552,7567
47099475	2	7638,7653
47242079	2	7638,7653
49789900	2	7630,7643
49789903	2	7623,7626
49835838	2	4863,7521
49835883	2	4863,7521
49842969	2	4863,7521
49842970	2	4863,7521
49842986	2	4863,7521
49843005	2	7614,7617
49843006	2	7614,7617
49843012	2	4863,4864
49843037	2	4863,7521
49843042	2	4863,4864
49843044	2	4863,7521
49843056	2	4863,4864
49843148	2	4863,7521
49843159	2	4863,7521
49843217	2	4863,7521
49843219	2	4863,7521
49843222	2	4863,4864
49843225	2	7614,7617
49843237	2	4864,7521
49843238	2	4863,7521
49843240	2	7614,7617
49843243	2	4863,4864
49843292	2	4863,4864
49843330	2	4863,7521
49843338	2	4863,7521
49843365	2	4863,7521
49843406	2	4863,7521
49843407	2	4863,7521
49843416	2	4864,7521
49843440	2	4863,7521
49849999	2	4863,7521
50904128	2	7647,7648,7648
50904130	2	7647,7648,7648
50904133	2	7647,7648,7648
50904140	2	7647,7648,7648
50904142	2	7647,7648,7648
50904146	2	7647,7648,7648
50904147	2	7647,7648,7648
50904150	2	7647,7648,7648
50904152	2	7647,7648,7648
50904153	2	7647,7648,7648
50904154	2	7647,7648,7648
50904156	2	7647,7648,7648
45489721	2	776,777
45489722	2	776,777
45489723	2	776,777
45489724	2	776,777
45489725	2	776,777
46173043	2	776,777
46173045	2	776,777
46173046	2	776,777
46173047	2	776,777
46173048	2	776,777
46173049	2	776,777
46173050	2	776,777
46173052	2	776,777
46173053	2	776,777
46173054	2	776,777
46173055	2	776,777
46245506	2	776,777
46245507	2	776,777
46245508	2	776,777
46259071	2	7761,7785
46372179	2	4158,4348
46373715	2	7761,7785
46495922	2	3731,3734
46495930	2	3739,3897
46498191	2	7663,7664
46500332	2	967,3897
46500438	2	3452,3897
46742368	2	1325,1333
46897896	2	7597,7639
46897899	2	7597,7639
46903326	2	4863,7521
46903354	2	4863,7521
46903392	2	4863,7521,7521
46903408	2	4863,4863,7521,7521
46903416	2	4864,7521
46903422	2	4863,7521
46903430	2	4863,7521
46903431	2	4863,4864
46903455	2	4863,7521
46903526	2	4863,7521
46903530	2	4863,4863,7521,7521
46903533	2	4863,7521
46903539	2	4863,7521
46903541	2	4863,7521
46903542	2	4863,7521
46903564	2	4863,7521
46903574	2	4863,7521
46903583	2	4863,7521
46903585	2	4863,7521
46903686	2	4863,7521
46903691	2	4863,4863,7521
46903715	2	4863,7521
46903716	2	4863,7521
46903793	2	4863,7521
46903884	2	4863,7521
46904115	2	4863,7521
46904129	2	4863,7521
46904134	2	4863,7521
46904993	2	776,777
46904994	2	776,777
46904995	2	776,777
46904996	2	776,777
46904997	2	776,777
46904999	2	776,777
44620391	2	4863,7521
44620396	2	4864,7521
44620400	2	4863,7521
44620419	2	4863,7521
44620458	2	4863,7521
44620483	2	4863,7521
44620496	2	4863,7521
44620504	2	4863,7521
44620523	2	4863,7521
44620528	2	4863,4864
44620545	2	4863,7521
44620546	2	4864,7521
44620562	2	4863,7521
44620611	2	4863,4864
44620651	2	4863,7521
44620652	2	4864,7521
44620669	2	4863,7521
44620697	2	4863,7521
44620701	2	4863,4864
44620705	2	4863,7521
44620722	2	4863,7521
44620725	2	4863,7521
44620786	2	4863,7521
44620803	2	4863,4864
44620805	2	4864,7521
44620808	2	4863,7521
44620809	2	4863,4864
44620821	2	4863,7521
44620822	2	4864,7521
44620842	2	4863,7521
44620845	2	4863,7521
44623840	2	776,777
44623841	2	776,777
44629411	2	7592,7592,7689
44629412	2	7592,7592,7689
44629744	2	776,777
44634758	2	4201,4205
44640175	2	776,777
44640177	2	776,777
44655640	2	3734,3897
44656995	2	3734,3897
44820644	2	2524,2529
44820645	2	2524,2529
44820654	2	2524,2529
44820665	2	2524,2529
44825352	2	7663,7664
44968159	2	776,777
45022906	2	3452,3897
45037793	2	967,3731
45105076	2	776,777
45105077	2	776,777
45281056	2	7663,7664
45281173	2	776,777
45281174	2	776,777
45281176	2	776,777
45480097	2	4863,7521
45480114	2	4863,7521
45489710	2	776,777
45489714	2	776,777
45489715	2	776,777
45489716	2	776,777
45489717	2	776,777
45489718	2	776,777
45489720	2	776,777
44619115	2	4864,7521
44619125	2	4863,7521
44619126	2	4863,7521
44619155	2	4863,7521
44619201	2	4863,7521
44619211	2	4863,7521
44619244	2	4863,7521
44619278	2	4863,7521
44619282	2	4864,7521
44619284	2	4863,7521
44619351	2	4863,7521
44619376	2	4863,7521
44619390	2	4863,4864
44619414	2	4863,7521
44619422	2	4863,4864
44619424	2	4863,7521
44619446	2	4863,7521
44619452	2	4863,4864
44619456	2	4863,7521
44619472	2	4863,7521
44619493	2	4863,7521
44619506	2	4863,7521
44619523	2	4863,7521
44619535	2	4863,7521
44619551	2	4863,7521
44619569	2	4863,7521
44619620	2	4863,7521
44619629	2	4863,7521
44619633	2	4863,4864
44619663	2	4863,4864
44619677	2	4863,7521
44619689	2	4863,7521
44619709	2	4863,7521
44619763	2	4864,7521
44619815	2	4863,7521
44619845	2	4863,7521
44619848	2	4863,7521
44619849	2	4863,7521
44619872	2	4863,7521
44619900	2	4863,7521
44619905	2	4863,7521
44619919	2	4863,7521
44619923	2	4863,7521
44619934	2	4863,7521
44619937	2	4863,7521
44619943	2	4863,4864
44619967	2	4863,7521
44620001	2	4863,7521
44620009	2	4863,7521
44620028	2	4863,4864
44620034	2	4863,7521
44620072	2	4863,7521
44620080	2	4863,7521
44620105	2	4863,7521
44620151	2	4863,7521
44620190	2	4863,7521
44620213	2	4863,7521
44620256	2	4863,4864
44620264	2	4863,7521
44620275	2	4864,7521
44620298	2	4863,7521
44620313	2	7521,8081,8081
44620360	2	4863,7521
44620389	2	4863,4864
44617842	2	4863,7521
44617850	2	4863,7521
44617921	2	4863,7521
44617923	2	4863,7521
44617930	2	4863,7521
44618005	2	4863,4864
44618006	2	4863,7521
44618011	2	4864,7521
44618020	2	4863,7521
44618036	2	4863,7521
44618041	2	4863,7521
44618058	2	4863,7521
44618066	2	4863,7521
44618107	2	4863,7521
44618122	2	4863,7521
44618127	2	4864,7521
44618150	2	4863,7521
44618152	2	4863,7521
44618172	2	4863,7521
44618192	2	4863,7521
44618235	2	4863,7521
44618241	2	4863,7521
44618250	2	4864,7521
44618304	2	4863,7521
44618311	2	4863,7521
44618355	2	4863,7521
44618361	2	4863,7521
44618362	2	4863,7521
44618376	2	4863,4864
44618379	2	4863,7521
44618413	2	4863,7521
44618451	2	4863,7521
44618457	2	4863,7521
44618470	2	4863,7521
44618484	2	4863,7521
44618508	2	4863,7521
44618528	2	4863,7521
44618533	2	4863,7521
44618540	2	4863,7521
44618595	2	4863,7521
44618614	2	4863,4864
44618624	2	4863,7521
44618626	2	4863,7521
44618642	2	4863,7521
44618676	2	4863,7521
44618757	2	4863,7521
44618767	2	4863,4864
44618781	2	4863,7521
44618791	2	4863,7521
44618823	2	4863,7521
44618841	2	4863,7521
44618843	2	4863,7521
44618898	2	4863,7521
44618921	2	4863,7521
44618932	2	4863,7521
44618945	2	4863,7521
44618952	2	4863,7521
44618957	2	4863,7521
44618969	2	4863,4864
44619010	2	4863,7521
44619011	2	4863,7521
44619012	2	4863,7521
44619048	2	4863,7521
44619094	2	4863,7521
44616971	2	4863,7521
44616974	2	4863,4864
44616991	2	4863,7521
44617006	2	4863,7521
44617032	2	4863,7521
44617039	2	4863,7521
44617043	2	4863,7521
44617060	2	4863,7521
44617061	2	4864,7521
44617111	2	4863,7521
44617114	2	4863,7521
44617142	2	4863,7521
44617163	2	4864,7521
44617165	2	4863,7521
44617173	2	4863,7521
44617175	2	4863,4864
44617240	2	4863,7521
44617241	2	4863,7521
44617242	2	4863,7521
44617270	2	4863,7521
44617280	2	4863,7521
44617309	2	4863,7521
44617323	2	4863,7521
44617362	2	4863,4864
44617374	2	4863,7521
44617380	2	4864,7521
44617394	2	4863,7521
44617398	2	4863,7521
44617402	2	4863,7521
44617409	2	4863,4864
44617410	2	4863,7521
44617414	2	4863,4864
44617433	2	4863,7521
44617445	2	4863,7521
44617446	2	4863,7521
44617480	2	4863,7521
44617484	2	4863,7521
44617486	2	4863,4864
44617509	2	4863,7521
44617520	2	4863,7521
44617526	2	4863,7521
44617545	2	4864,7521
44617625	2	4863,7521
44617635	2	4863,7521
44617639	2	4863,7521
44617640	2	4863,7521
44617646	2	4863,7521
44617656	2	4863,7521
44617661	2	4863,7521
44617674	2	4863,7521
44617680	2	4863,7521
44617692	2	4863,7521
44617694	2	4863,7521
44617703	2	4863,7521
44617726	2	4863,7521
44617737	2	4863,7521
44617742	2	4863,7521
44617753	2	4863,7521
44617786	2	4863,7521
44617787	2	4863,4864
44617797	2	4863,7521
44617798	2	4863,7521
44617818	2	4863,7521
44617823	2	4863,4864
44507434	2	4863,7521
44507438	2	4863,7521
44507964	2	4863,4864
44507968	2	4863,7521
44537813	2	1586,1586,5625
44543605	2	2621,3650
44543611	2	2621,3650,3650
44601677	2	7532,7719
44601941	2	112,705
44601943	2	705,2109
44602330	2	1325,1481
44602336	2	1325,1333
44602340	2	850,1331
44602342	2	811,1481
44602344	2	850,1481
44607586	2	776,777
44607592	2	776,777
44607884	2	4863,7521
44607898	2	4863,4864
44607905	2	4863,7521
44616336	2	4863,7521
44616344	2	4863,7521
44616349	2	4863,7521
44616359	2	4863,7521
44616368	2	4863,7521
44616372	2	4863,7521
44616402	2	4863,7521
44616452	2	4863,4864
44616457	2	4863,4864
44616458	2	4863,7521
44616481	2	4863,4864
44616503	2	4863,4864
44616511	2	4863,4864
44616512	2	4863,7521
44616516	2	4863,7521
44616556	2	4863,7521
44616572	2	4863,7521
44616573	2	4863,7521
44616577	2	4863,7521
44616587	2	4863,7521
44616588	2	4863,4864
44616590	2	4863,7521
44616604	2	4863,7521
44616606	2	4863,7521
44616621	2	4864,7521
44616638	2	4863,7521
44616649	2	4863,7521
44616661	2	4863,7521
44616666	2	4863,7521
44616710	2	4863,7521
44616711	2	4863,7521
44616714	2	4863,7521
44616727	2	4863,7521
44616737	2	4863,4864
44616762	2	4863,7521
44616769	2	4863,4864
44616777	2	4863,7521
44616784	2	4863,7521
44616791	2	4863,7521
44616863	2	4864,7521
44616880	2	4863,7521
44616898	2	4863,7521
44616904	2	4863,4864
44616923	2	4863,7521
44502271	2	4864,8088
44502300	2	4863,7521
44502322	2	4863,8088
44502345	2	4863,8088
44502352	2	7521,8088
44502496	2	4863,7521
44502689	2	4863,8088
44502862	2	4863,7521
44502863	2	4863,7521
44502922	2	4863,7521
44502929	2	4863,7521
44502997	2	4863,7521
44503140	2	4863,7521
44503165	2	8086,8088
44503472	2	4863,7521
44503611	2	4863,7521
44503625	2	4863,7521
44504259	2	4864,8088
44504283	2	4863,7521
44504290	2	7521,8088
44504320	2	4863,7521
44504510	2	4863,7521
44505084	2	4863,7521
44505092	2	4863,7521
